Date,Region,Disease,New_Cases
2021-10-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1135
2021-10-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6
2021-10-31,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),33
2021-11-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),211
2021-11-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),166
2021-11-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),410
2021-11-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),67
2021-12-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),544
2021-12-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),570
2021-12-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),592
2021-12-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),763
2022-01-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4745
2022-01-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),771
2022-01-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2405
2022-01-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),43
2022-01-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),121
2022-02-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),738
2022-02-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),116
2022-02-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),80
2022-02-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),453
2022-03-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),163
2022-03-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),17
2022-03-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),143
2022-03-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),16
2022-04-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5
2022-04-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1
2022-04-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-04-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-29,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),22
2022-06-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5
2022-06-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),701
2022-06-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),40
2022-06-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),311
2022-07-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),187
2022-07-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1828
2022-07-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),389
2022-07-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2803
2022-07-31,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),624
2022-08-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),726
2022-08-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1391
2022-08-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4057
2022-08-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1130
2022-09-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1076
2022-09-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),118
2022-09-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),860
2022-09-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),708
2022-10-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),346
2022-10-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),936
2022-10-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),497
2022-10-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),275
2022-10-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),439
2022-11-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),24
2022-11-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),25
2022-11-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),201
2022-11-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),583
2022-12-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),50
2022-12-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),220
2022-12-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),200
2022-12-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),370
2023-01-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1034
2023-01-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1142
2023-01-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),259
2023-01-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),244
2023-01-29,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),330
2023-02-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1082
2023-02-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),342
2023-02-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),140
2023-02-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),183
2023-03-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),87
2023-03-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),52
2023-03-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),19
2023-03-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),142
2023-04-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3
2023-04-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2
2023-04-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-06-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),90
2023-06-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),165
2023-06-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),661
2023-06-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),216
2023-07-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1369
2023-07-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1538
2023-07-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),131
2023-07-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3378
2023-07-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5660
2023-08-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),709
2023-08-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4156
2023-08-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),327
2023-08-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2357
2023-09-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),575
2023-09-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),511
2023-09-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),243
2023-09-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),52
2023-10-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),686
2023-10-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),371
2023-10-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),65
2023-10-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),31
2023-10-29,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),22
2023-11-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),81
2023-11-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),130
2023-11-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),44
2023-11-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),477
2023-12-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2
2023-12-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),102
2023-12-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),254
2023-12-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),729
2023-12-31,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),305
2024-01-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),212
2024-01-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),27
2024-01-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),781
2024-01-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),324
2024-02-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),696
2024-02-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),71
2024-02-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),28
2024-02-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),57
2024-03-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),20
2024-03-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),25
2024-03-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),18
2024-03-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3
2024-03-31,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),30
2024-04-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1
2024-04-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),37
2024-06-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),9
2024-06-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),50
2024-06-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),7
2024-06-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),687
2024-06-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),509
2024-07-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),130
2024-07-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),33
2024-07-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),418
2024-07-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),202
2024-08-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),275
2024-08-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1815
2024-08-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1898
2024-08-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1878
2024-09-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2683
2024-09-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),505
2024-09-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),36
2024-09-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),314
2024-09-29,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1011
2024-10-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),326
2024-10-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),24
2024-10-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),402
2024-10-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),148
2024-11-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),116
2024-11-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),135
2024-11-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),30
2024-11-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),41
2024-12-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),57
2024-12-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),334
2024-12-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),503
2024-12-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),370
2024-12-29,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),54
2025-01-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),201
2025-01-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),578
2025-01-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),668
2025-01-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),951
2025-02-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),333
2025-02-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),988
2025-02-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),45
2025-02-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),47
2025-03-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),61
2025-03-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),27
2025-03-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),29
2025-03-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),7
2025-03-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3
2025-04-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5
2025-06-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),151
2025-06-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),537
2025-06-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),198
2025-06-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),196
2025-06-29,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),13
2025-07-06,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),804
2025-07-13,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),144
2025-07-20,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),249
2025-07-27,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),205
2025-08-03,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),69
2025-08-10,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),42
2025-08-17,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1408
2025-08-24,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3491
2025-08-31,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),74
2025-09-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),630
2025-09-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),246
2025-09-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),168
2025-09-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),246
2025-10-05,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1198
2025-10-12,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),494
2025-10-19,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),185
2025-10-26,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),345
2025-11-02,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),318
2025-11-09,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),256
2025-11-16,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),271
2025-11-23,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),254
2025-11-30,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),356
2025-12-07,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),658
2025-12-14,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),446
2025-12-21,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),284
2025-12-28,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),325
2026-01-04,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1207
2026-01-11,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),474
2026-01-18,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),224
2026-01-25,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),201
2026-02-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),141
2026-02-08,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),245
2026-02-15,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),555
2026-02-22,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),73
2026-03-01,Uttar Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),93
2020-01-05,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),10647
2020-01-12,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),4769
2020-01-19,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),3126
2020-01-26,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),4762
2020-02-02,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2820
2020-02-09,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2056
2020-02-16,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),750
2020-02-23,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1001
2020-03-01,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),916
2020-03-08,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2409
2020-03-15,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),253
2020-03-22,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),106
2020-03-29,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1
2020-04-05,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),18
2020-04-12,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-19,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-26,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-03,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-10,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-17,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-24,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),240
2020-05-31,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),171
2020-06-07,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1864
2020-06-14,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2087
2020-06-21,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2912
2020-06-28,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),606
2020-07-05,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2440
2020-07-12,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),3186
2020-07-19,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),16431
2020-07-26,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),6794
2020-08-02,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2319
2020-08-09,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2206
2020-08-16,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),7964
2020-08-23,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),7776
2020-08-30,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2384
2020-09-06,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),669
2020-09-13,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),11136
2020-09-20,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),5552
2020-09-27,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),564
2020-10-04,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2408
2020-10-11,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),964
2020-10-18,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),7317
2020-10-25,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1429
2020-11-01,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),32
2020-11-08,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),610
2020-11-15,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),975
2020-11-22,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),775
2020-11-29,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),473
2020-12-06,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),330
2020-12-13,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),5349
2020-12-20,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),3298
2020-12-27,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2311
2021-01-03,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),161
2021-01-10,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),4591
2021-01-17,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2295
2021-01-24,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),743
2021-01-31,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1110
2021-02-07,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2235
2021-02-14,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),765
2021-02-21,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),3653
2021-02-28,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),8837
2021-03-07,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),121
2021-03-14,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),185
2021-03-21,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),126
2021-03-28,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),18
2021-04-04,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),64
2021-04-11,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),3
2021-04-18,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-04-25,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-02,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-09,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-16,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-23,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-30,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),27
2021-06-06,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1080
2021-06-13,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2590
2021-06-20,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2584
2021-06-27,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),284
2021-07-04,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2875
2021-07-11,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),13106
2021-07-18,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),12863
2021-07-25,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),6603
2021-08-01,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),9581
2021-08-08,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),7406
2021-08-15,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),8601
2021-08-22,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1866
2021-08-29,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1618
2021-09-05,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),966
2021-09-12,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),2424
2021-09-19,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),9639
2021-09-26,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),4411
2021-10-03,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1302
2021-10-10,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),196
2021-10-17,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),4440
2021-10-24,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),878
2021-10-31,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),864
2021-11-07,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),431
2021-11-14,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),629
2021-11-21,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),200
2021-11-28,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1590
2021-12-05,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),708
2021-12-12,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),3028
2021-12-19,Gujarat,Endemic Aggregate (Dengue/Malaria/Viral),1669
